mguser29 pts/19 23.79.236.14 Thu Apr 14 07.30 - 15.41 08.11 
mguser7 pts/18 23.79.236.14 Thu Apr 14 07.15 - 10.55 03.40 
mguser3 pts/12 23.79.236.14 Thu Apr 14 06.58 - 09.16 02.18 
mguser3 pts/18 23.79.236.14 Thu Apr 14 06.40 - 06.52 00.12 
mguser9 pts/9 23.79.236.14 Thu Apr 14 06.39 - 09.03 02.24 
mguser21 pts/17 23.79.236.14 Thu Apr 14 06.32 - 09.43 03.10 
mguser19 pts/16 23.79.236.14 Thu Apr 14 06.29 - 08.30 02.00 
mguser18 pts/15 23.79.236.14 Thu Apr 14 06.14 - 10.55 04.40 
mguser13 pts/14 23.79.236.14 Thu Apr 14 06.10 - 10.54 04.44 
mguser20 pts/13 23.79.236.14 Thu Apr 14 06.04 - 10.55 04.50 
mguser10 pts/8 23.79.236.14 Thu Apr 14 06.03 - 09.14 03.10 
mguser3 pts/12 23.79.236.14 Thu Apr 14 05.55 - 06.46 00.50 
mguser12 pts/11 23.79.236.14 Thu Apr 14 05.55 - 09.05 03.10 
mguser17 pts/10 23.79.236.14 Thu Apr 14 05.54 - 09.05 03.10 
mguser9 pts/9 23.79.236.14 Thu Apr 14 05.53 - 06.38 00.45 
mguser10 pts/8 23.79.236.14 Thu Apr 14 05.48 - 06.02 00.13 
mguser15 pts/7 23.79.236.14 Thu Apr 14 05.48 - 09.09 03.21 
mguser1 pts/0 23.79.236.14 Thu Apr 14 05.48 - 12.11 06.23 
mguser11 pts/6 23.79.236.14 Thu Apr 14 05.47 - 10.55 05.07 
mguser5 pts/5 23.79.236.14 Thu Apr 14 05.45 - 07.57 02.11 
mguser8 pts/4 23.79.236.14 Thu Apr 14 05.45 - 10.55 05.09 
mguser29 pts/3 23.79.236.14 Thu Apr 14 05.45 - 08.56 03.10 
mguser4 pts/2 23.79.236.14 Thu Apr 14 05.43 - 10.54 05.11 
mguser14 pts/1 23.79.236.14 Thu Apr 14 05.43 - 10.54 05.10 
mguser15 pts/0 23.79.236.14 Thu Apr 14 05.40 - 05.47 00.06 
mguser10 pts/7 23.79.236.14 Tue Apr 12 11.58 - 12.01 00.03 
mguser9 pts/2 23.79.236.14 Tue Apr 12 11.47 - 11.59 00.11 
mguser20 pts/6 23.79.236.14 Tue Apr 12 11.46 - 14.16 02.29 
mguser8 pts/5 23.79.236.14 Tue Apr 12 11.40 - 14.06 02.26 
mguser13 pts/4 23.79.236.14 Tue Apr 12 11.40 - 14.08 02.28 
mguser9 pts/2 23.79.236.14 Tue Apr 12 10.51 - 11.46 00.55 
mguser9 pts/2 23.79.236.14 Tue Apr 12 10.46 - 10.50 00.04 
mguser13 pts/3 23.79.236.14 Tue Apr 12 10.35 - 13.00 02.24 
mguser10 pts/12 23.79.236.14 Tue Apr 12 10.30 - 11.42 01.12 
mguser11 pts/11 23.79.236.14 Tue Apr 12 10.23 - 11.59 01.36 
mguser3 pts/10 23.79.236.14 Tue Apr 12 10.22 - 12.23 02.00 
mguser29 pts/0 23.79.236.14 Tue Apr 12 10.12 - 14.13 04.00 
mguser18 pts/1 23.79.236.14 Tue Apr 12 10.08 - 12.01 01.52 
